78,88,93,76,78,88,97,76,85,102,105,83,76,85,90,72,76,94,94,76,80,102,102,79,76,91,96,74,76,91,96,74,76,91,96,74,1
79,88,93,68,75,84,90,68,75,84,93,72,82,92,93,73,78,88,93,73,78,84,93,69,80,85,90,68,72,85,94,72,72,81,94,72,1
74,84,89,69,74,84,85,65,74,88,93,69,72,85,86,68,76,85,90,68,76,85,90,68,71,87,87,70,71,87,91,70,76,83,91,67,1
79,95,100,79,79,95,96,75,79,95,100,75,78,96,96,78,78,91,92,70,74,91,92,70,83,95,93,75,83,91,97,72,83,91,97,72,1
79,95,93,75,79,91,96,75,75,91,89,75,82,96,96,78,78,91,96,74,78,87,92,70,79,99,101,83,79,95,101,75,75,91,97,72,1
78,88,93,76,74,79,89,73,67,75,89,73,68,81,78,68,72,81,90,76,68,77,86,68,64,71,79,63,71,79,87,70,71,75,87,70,1
82,92,101,80,78,88,93,76,78,92,93,76,84,94,98,76,76,85,90,72,76,85,90,72,80,91,96,81,71,87,91,74,76,87,87,74,1
78,87,92,70,78,91,96,74,78,96,100,74,75,91,97,72,75,84,93,75,79,91,101,79,78,88,93,76,78,88,97,76,85,102,105,83,1
76,85,90,68,80,89,94,72,76,85,94,68,76,87,91,63,80,91,91,67,76,87,91,70,75,87,89,67,75,87,85,67,75,87,89,67,1
72,89,98,76,76,94,98,76,72,85,90,72,71,87,87,70,71,83,87,67,68,83,87,67,71,87,89,67,71,79,81,62,71,79,85,62,1
76,89,86,68,80,85,86,68,76,85,90,68,76,87,91,70,76,87,87,70,76,87,91,63,75,83,89,67,75,87,89,67,75,87,89,67,1
74,83,96,74,74,87,92,70,74,87,88,70,75,88,90,72,75,88,90,68,71,81,90,64,70,88,85,65,67,75,78,62,63,71,74,62,1
84,95,100,78,80,91,96,81,71,87,91,74,79,95,96,79,79,91,93,75,79,91,96,75,82,96,100,81,78,91,96,78,78,91,96,78,1
74,92,101,80,74,84,97,76,74,88,93,76,76,89,98,79,72,89,98,79,76,85,98,79,71,91,100,81,76,95,108,88,80,95,104,85,1
80,91,91,67,76,87,91,70,71,83,87,67,75,87,85,67,75,87,89,67,71,87,89,67,66,79,80,63,66,79,76,59,70,79,88,63,1
84,107,109,87,84,107,104,83,84,103,104,83,78,100,104,85,82,104,108,89,82,96,108,81,71,84,90,72,83,99,105,83,83,103,105,83,1
75,87,89,67,75,87,89,67,75,83,89,71,74,87,92,70,74,87,88,66,74,87,88,70,75,88,90,72,71,84,93,72,75,88,90,68,1
82,91,100,78,74,83,92,74,63,67,80,70,79,95,101,79,75,88,97,79,75,81,86,75,78,88,93,76,74,79,89,73,67,75,89,73,1
76,85,90,72,76,85,90,76,80,89,94,76,76,87,87,74,76,87,91,78,80,91,96,78,84,95,100,79,79,95,96,79,79,99,96,79,1
72,77,82,68,68,73,78,61,64,73,74,65,76,83,87,67,68,83,79,67,68,83,83,70,75,87,93,75,71,79,85,67,63,75,81,67,1
83,103,114,86,87,112,119,90,92,112,114,90,85,111,114,90,89,111,114,83,89,106,110,83,88,102,111,87,88,102,102,83,84,98,102,79,1
76,87,96,70,71,79,83,59,68,79,79,63,75,83,89,71,71,83,85,67,67,75,85,62,74,87,88,70,78,91,92,74,74,83,92,70,1
76,87,100,74,76,87,91,74,76,87,91,67,75,87,96,71,75,91,96,71,75,87,93,67,74,87,92,70,78,87,88,66,78,87,92,66,1
68,73,78,61,64,73,74,65,72,81,86,72,68,83,79,67,68,83,83,70,68,79,83,67,71,79,85,67,63,75,81,67,67,79,85,67,1
75,91,96,75,79,87,96,71,75,87,93,71,74,87,92,70,74,91,92,70,74,87,92,66,75,84,90,68,75,84,82,68,71,81,82,64,1
82,104,108,89,82,96,108,81,82,100,104,81,83,99,105,83,83,103,105,83,87,99,105,83,74,92,93,76,82,102,105,83,82,97,105,83,1
83,108,114,86,83,103,105,86,87,103,105,83,85,111,114,87,85,106,110,87,89,106,105,87,84,111,111,91,88,106,111,87,88,106,111,87,1
80,91,96,78,76,87,96,74,76,91,96,74,79,95,100,79,84,95,100,79,79,95,96,75,82,91,96,78,82,96,100,78,82,96,96,78,1
84,103,104,83,84,103,104,83,88,99,104,83,82,96,108,81,82,100,104,81,82,100,104,81,83,103,105,83,87,99,105,83,87,99,101,83,1
70,75,104,85,74,87,92,78,74,91,100,81,67,77,110,90,75,91,97,79,79,91,97,83,67,75,105,90,74,88,105,83,74,92,101,80,1
52,48,90,98,59,63,90,75,67,70,86,64,70,84,89,73,74,88,85,73,74,84,85,73,76,98,98,76,76,94,98,76,76,89,94,72,1
63,75,89,73,60,71,82,65,63,67,78,69,72,77,94,76,76,85,98,76,72,81,86,72,71,83,100,81,80,99,104,85,80,95,100,81,1
84,95,100,85,80,95,100,74,64,64,104,96,84,99,100,79,84,95,96,79,71,83,93,79,82,96,104,81,82,96,100,81,82,91,92,78,1
74,91,92,70,74,87,92,66,74,87,92,66,75,84,82,68,71,81,82,64,67,73,82,60,63,75,78,55,63,71,74,55,63,67,82,58,1
75,84,93,75,79,91,101,79,83,103,105,83,78,88,97,76,85,102,105,83,85,102,101,83,76,94,94,76,80,102,102,79,84,102,102,83,1
76,87,91,67,71,87,91,63,71,83,87,70,75,91,93,75,75,91,100,75,79,95,93,71,78,91,96,74,78,96,100,74,82,100,104,81,1
80,95,100,81,84,99,104,85,80,99,100,81,79,95,96,75,84,95,100,79,84,95,100,75,82,87,96,78,82,96,100,78,82,96,104,78,1
88,106,111,91,84,106,111,83,84,98,102,83,84,99,104,81,84,99,104,81,84,99,108,85,84,103,109,79,88,107,109,83,88,107,109,87,1
76,87,87,74,76,87,91,78,80,91,96,78,84,95,100,79,79,95,96,79,79,99,96,79,78,91,100,74,82,91,104,81,82,96,104,81,1
76,94,102,79,84,98,102,83,84,98,102,83,68,83,87,70,80,91,91,81,84,95,100,78,67,79,81,62,75,87,89,71,79,91,93,75,1
76,94,94,76,80,102,102,79,84,102,102,83,76,91,96,74,76,91,96,74,76,91,87,70,71,79,89,75,67,75,89,67,67,72,85,67,1
82,104,108,85,82,100,108,85,78,96,96,78,79,99,105,83,79,95,101,79,83,95,93,75,82,102,101,80,78,102,105,80,78,97,101,80,1
78,88,89,69,78,88,89,73,78,88,93,73,80,85,86,68,76,85,90,68,80,89,94,72,76,87,87,70,76,87,91,63,80,91,91,67,1
67,84,82,68,75,91,97,79,79,95,101,79,67,75,82,62,70,84,85,69,78,88,93,76,68,77,82,65,64,73,78,57,68,81,78,68,1
82,91,92,78,78,83,96,74,63,56,108,103,79,95,93,75,79,95,93,75,71,77,93,79,78,92,93,76,78,88,97,80,78,88,93,76,1
66,79,80,63,70,79,92,70,74,87,96,78,71,73,75,60,71,77,79,64,75,81,86,72,70,75,78,58,67,75,82,69,67,75,85,65,1
84,99,104,81,84,99,108,85,84,107,113,85,88,107,109,83,88,107,109,87,88,107,113,87,86,104,108,89,86,109,112,89,90,113,122,92,1
75,91,93,71,75,87,93,71,75,91,89,71,74,91,92,78,74,87,96,74,74,83,96,74,75,91,101,75,75,88,90,72,75,88,90,72,1
82,91,96,78,82,96,100,78,82,96,96,78,83,99,101,79,83,95,97,79,83,95,97,75,89,106,110,83,85,97,101,80,85,97,101,80,1
78,88,93,73,70,79,93,65,70,79,85,62,80,89,94,72,76,85,94,68,68,77,82,65,80,91,91,67,76,87,91,70,71,83,87,67,1
84,106,111,87,88,102,111,87,88,102,102,83,84,99,108,85,84,99,104,81,84,95,100,78,88,99,104,83,84,95,100,79,79,95,93,75,1
66,79,80,70,70,79,80,66,70,79,80,66,71,81,90,72,71,81,82,75,71,84,90,72,67,84,93,76,67,84,89,73,70,84,89,76,1
72,77,94,76,76,85,98,76,72,81,86,72,71,83,100,81,80,99,104,85,80,95,100,81,71,79,96,79,79,95,96,79,79,95,96,79,1
89,115,114,87,85,111,114,87,85,106,110,87,88,120,120,91,84,111,111,91,88,106,111,87,88,107,118,92,88,107,113,88,84,107,108,88,1
76,83,96,70,71,87,87,70,71,87,91,70,75,83,89,71,75,87,93,71,75,87,93,67,78,87,88,70,78,87,92,74,74,87,96,74,1
75,91,93,72,75,88,90,72,71,84,93,72,74,92,89,76,74,84,93,69,70,88,89,69,76,85,90,72,76,89,94,68,72,85,90,68,1
79,87,93,71,79,87,93,67,75,87,96,71,78,87,84,70,74,87,88,66,74,87,92,70,79,91,93,72,75,91,93,68,79,88,93,68,1
71,88,97,83,67,84,93,72,71,81,90,72,67,92,105,87,67,84,97,80,67,84,93,76,68,94,102,87,64,89,102,79,64,81,86,72,1
74,87,92,70,74,91,92,70,74,87,92,66,75,84,90,68,75,84,82,68,71,81,82,64,67,75,78,58,63,75,78,55,63,71,74,55,1
67,75,85,65,70,84,89,76,74,79,97,94,64,73,74,65,72,81,86,72,76,85,98,79,68,83,83,70,68,79,83,67,71,83,96,74,1
79,99,100,75,84,91,100,75,84,95,100,79,78,96,100,81,82,96,96,78,82,91,100,74,79,91,105,79,71,73,101,90,63,57,105,101,1
78,87,88,66,78,87,92,66,74,83,92,66,75,84,90,68,75,84,93,72,75,88,90,68,78,88,93,73,78,84,93,69,74,84,89,69,1
80,94,94,72,80,89,94,72,76,85,86,68,80,91,96,70,76,91,91,70,71,87,91,70,79,87,96,71,75,87,93,71,75,87,89,67,1
85,106,110,87,89,106,105,87,85,106,114,87,88,106,111,87,88,106,111,87,84,106,111,87,84,107,108,88,84,103,108,85,84,99,108,85,1
74,84,97,76,70,67,101,94,53,43,97,101,72,89,94,76,72,85,90,76,64,73,86,72,68,79,79,63,68,75,75,63,68,83,87,70,1
78,91,96,78,78,91,96,78,78,91,100,74,79,95,105,79,83,95,97,75,79,95,97,79,82,92,101,83,85,97,101,80,85,97,110,80,1
88,102,111,87,88,102,102,83,84,98,102,79,84,99,104,81,84,95,100,78,80,91,96,74,84,95,100,79,79,95,93,75,79,91,96,75,1
75,91,93,75,75,91,100,75,79,95,93,71,78,91,96,74,78,96,100,74,82,100,104,81,75,84,93,75,79,91,101,79,83,103,105,83,1
88,107,109,87,88,95,104,83,84,99,100,79,86,104,108,89,82,96,104,78,82,96,104,81,83,99,101,75,79,91,97,75,83,91,97,79,1
87,99,105,83,87,99,101,83,87,99,105,79,82,97,105,83,82,97,101,83,85,102,105,83,84,98,102,83,84,98,102,83,84,102,98,83,1
75,87,89,67,75,87,89,67,75,87,89,67,74,87,84,70,74,87,92,70,74,87,88,66,75,91,93,72,75,88,90,72,71,84,93,72,1
83,103,105,83,83,99,105,83,79,91,93,72,85,102,101,83,85,102,110,80,82,88,101,76,84,102,102,83,84,102,102,79,72,81,90,65,1
79,88,93,68,79,95,93,72,79,91,90,68,74,84,97,69,82,84,89,73,78,84,89,69,76,85,86,68,76,85,90,68,76,89,86,68,1
74,87,88,70,78,91,92,74,74,83,92,70,75,88,90,68,75,88,93,68,75,91,93,72,74,84,89,69,74,84,85,65,74,88,93,69,1
71,84,93,72,75,88,90,68,75,88,93,68,70,88,89,69,74,84,89,69,74,84,85,65,72,85,90,68,72,85,86,68,76,85,90,68,1
84,99,100,79,84,95,96,79,71,83,93,79,82,96,104,81,82,96,100,81,82,91,92,78,83,91,97,79,83,91,101,79,79,95,93,75,1
74,83,92,74,63,67,80,70,59,63,73,66,75,88,97,79,75,81,86,75,63,66,79,68,74,79,89,73,67,75,89,73,60,67,78,62,1
79,95,96,75,84,95,100,79,84,99,100,79,82,96,96,78,82,96,100,78,82,100,96,81,83,95,97,75,83,95,101,79,83,99,101,83,1
71,87,91,74,76,87,87,74,76,87,91,78,79,91,96,75,84,95,100,79,79,95,96,79,78,91,96,78,78,91,100,74,82,91,104,81,1
80,106,106,79,80,106,102,79,80,98,98,76,84,107,113,85,88,103,108,85,84,99,104,78,84,107,113,87,88,107,109,87,84,99,100,79,1
84,95,100,79,84,99,100,79,84,99,100,79,82,96,100,78,82,100,96,81,82,96,104,78,83,95,101,79,83,99,101,83,79,95,101,83,1
78,91,92,70,74,91,92,70,78,91,96,74,83,91,97,72,83,91,97,72,79,91,93,72,82,92,93,76,78,92,93,73,74,92,93,69,1
84,95,100,78,80,99,100,74,80,95,100,74,79,99,100,75,84,91,100,75,84,95,100,79,78,96,100,81,82,96,96,78,82,91,100,74,1
74,84,97,76,74,88,97,76,74,79,89,73,72,85,98,79,68,89,94,83,68,85,98,87,76,99,108,88,76,95,108,92,76,103,108,92,1
67,68,81,67,71,75,85,71,63,54,100,92,66,71,76,63,66,79,80,63,70,79,92,70,67,66,68,60,71,73,75,60,71,77,79,64,1
84,107,113,85,84,107,113,85,88,103,108,85,88,107,113,87,84,107,113,87,88,107,109,87,90,113,122,92,90,109,112,89,82,100,100,81,1
74,87,96,74,74,83,96,74,74,87,92,70,75,88,90,72,75,88,90,72,75,88,90,68,74,88,97,73,70,88,85,65,67,75,78,62,1
84,91,96,75,79,95,100,79,84,95,100,79,82,96,100,78,82,91,96,78,82,96,100,78,83,99,105,79,83,99,101,79,83,95,97,79,1
68,83,87,70,71,83,91,70,71,83,87,63,71,83,85,67,67,79,85,67,67,79,85,62,66,67,80,59,70,79,84,63,70,83,88,66,1
86,104,108,89,82,96,104,78,82,96,104,81,83,99,101,75,79,91,97,75,83,91,97,79,78,92,93,80,78,92,101,76,82,92,101,80,1
75,87,93,79,71,75,85,71,75,79,89,71,74,91,100,81,78,96,96,81,78,91,96,78,79,91,97,83,79,91,97,79,75,88,93,75,1
89,111,114,83,89,106,110,83,82,97,101,80,88,102,102,83,84,98,102,79,80,98,94,72,84,95,100,78,80,91,96,74,80,87,91,78,1
76,94,94,72,76,89,90,68,72,81,82,61,76,87,91,67,76,91,96,74,76,87,96,70,75,87,89,67,75,87,89,67,75,83,89,71,1
71,87,91,70,76,83,91,67,80,87,91,70,75,87,93,67,79,91,93,71,79,91,96,71,74,87,96,74,74,87,88,74,78,87,96,70,1
74,87,92,78,74,91,100,81,78,96,96,81,75,91,97,79,79,91,97,83,79,91,97,79,74,88,105,83,74,92,101,80,74,84,97,76,1
80,95,91,74,71,87,87,70,68,83,87,63,75,91,93,71,75,87,96,71,71,83,93,67,78,91,88,70,78,87,88,70,78,96,92,74,1
70,75,78,58,67,75,82,69,67,75,85,65,72,77,82,68,68,73,78,61,64,73,74,65,76,83,87,67,68,83,79,67,68,83,83,70,1
79,95,93,75,79,95,93,75,71,77,93,79,78,92,93,76,78,88,97,80,78,88,93,76,76,85,90,72,76,85,90,76,80,89,94,76,1
78,96,100,74,82,100,104,81,82,100,104,81,79,91,101,79,83,103,105,83,83,99,105,83,85,102,105,83,85,102,101,83,85,102,110,80,1
76,91,96,81,80,95,100,81,76,83,96,81,71,83,89,67,75,87,96,75,79,91,96,79,66,83,84,63,70,83,84,66,74,91,96,70,1
79,95,96,79,79,91,93,75,79,91,96,75,82,96,100,81,78,91,96,78,78,91,96,78,79,91,101,75,79,95,105,79,83,95,97,75,1
80,87,96,70,80,91,96,70,80,91,96,74,79,91,96,71,79,91,96,75,79,87,93,71,74,87,92,70,78,87,96,70,78,87,96,70,1
70,79,85,73,74,84,89,76,74,84,97,76,76,89,98,83,72,85,94,79,72,85,98,79,76,95,100,85,71,95,100,81,76,99,108,88,1
80,94,94,72,80,94,94,72,80,89,90,68,80,91,91,70,71,91,96,74,76,91,96,70,71,83,96,75,67,72,96,83,59,58,104,100,1
84,95,100,79,79,95,96,75,84,95,100,79,82,96,100,78,82,96,96,78,82,96,100,78,83,95,97,79,83,95,97,75,83,95,101,79,1
84,98,102,83,84,106,111,83,80,106,106,79,84,99,108,85,84,107,113,85,84,107,113,85,88,107,109,87,88,107,113,87,84,107,113,87,1
75,88,90,72,71,84,93,72,75,88,90,68,74,84,93,69,70,88,89,69,74,84,89,69,76,89,94,68,72,85,90,68,72,85,86,68,1
75,91,96,71,75,87,93,67,71,87,89,67,78,87,88,66,78,87,92,66,74,83,92,66,75,84,90,68,75,84,93,72,75,88,90,68,1
85,102,105,83,82,97,105,80,82,92,97,76,84,102,98,83,84,102,102,79,84,94,98,79,80,95,100,81,84,99,104,85,80,99,100,81,1
83,95,101,79,83,99,101,83,79,95,101,83,85,97,105,80,82,92,101,80,82,92,101,76,88,98,102,79,84,98,102,79,84,102,102,79,1
75,87,96,71,71,83,93,67,67,79,85,62,78,87,88,70,78,96,92,74,74,87,88,70,79,91,90,68,79,88,90,72,79,88,93,72,1
80,106,102,79,80,98,98,76,80,94,94,72,88,103,108,85,84,99,104,78,76,87,91,74,88,107,109,87,84,99,100,79,79,91,93,71,1
84,107,113,87,88,107,109,87,84,99,100,79,90,109,112,89,82,100,100,81,78,91,96,70,87,103,105,83,79,88,93,72,71,84,82,64,1
84,99,104,81,84,99,104,81,84,99,108,85,84,103,109,79,88,107,109,83,88,107,109,87,86,100,108,85,86,104,108,89,86,109,112,89,1
78,96,96,78,78,91,92,70,74,91,92,70,83,95,93,75,83,91,97,72,83,91,97,72,78,97,101,80,82,92,93,76,78,92,93,73,1
92,116,122,96,88,107,118,92,88,107,113,88,88,107,113,92,84,107,109,87,84,107,104,83,66,79,84,63,78,100,104,85,82,104,108,89,1
78,87,92,66,74,83,92,66,70,83,92,66,75,84,93,72,75,88,90,68,75,91,97,75,78,84,93,69,74,84,89,69,74,88,93,76,1
78,97,101,80,82,92,93,76,78,92,93,73,84,94,98,76,80,94,94,72,80,89,94,72,84,95,100,78,80,99,100,74,80,95,100,74,1
70,83,88,70,70,83,84,66,66,79,84,63,75,88,93,72,67,81,86,64,63,77,86,72,67,75,93,80,57,63,97,90,53,49,110,108,1
74,88,85,73,74,84,85,73,70,84,93,65,76,94,98,76,76,89,94,72,72,85,86,68,71,87,96,74,71,87,91,70,71,91,87,70,1
79,91,96,71,75,91,93,71,75,87,96,71,78,87,96,70,78,91,88,70,78,87,88,70,79,88,93,68,79,95,93,72,79,91,90,68,1
84,95,100,78,80,95,100,81,84,99,104,85,79,91,93,75,79,95,96,75,84,95,100,79,74,79,84,66,82,87,96,78,82,96,100,78,1
75,84,90,68,75,84,93,72,75,88,90,68,78,88,93,73,78,84,93,69,74,84,89,69,72,85,94,72,72,81,94,72,64,69,102,83,1
82,100,96,81,82,96,104,78,78,96,104,78,83,99,101,83,79,95,101,83,79,95,97,79,82,92,101,80,82,92,101,76,78,92,97,76,1
68,83,87,67,68,79,87,63,68,79,87,67,67,75,85,62,71,75,85,62,67,79,81,62,70,83,84,66,66,79,84,63,66,79,88,66,1
67,75,78,65,67,79,82,62,70,75,78,58,72,81,86,72,72,85,86,72,72,77,82,68,76,91,100,81,76,91,96,81,76,83,87,67,1
80,89,98,79,84,94,98,76,76,85,90,72,84,95,100,78,80,91,96,81,71,87,91,74,79,95,96,79,79,91,93,75,79,91,96,75,1
82,97,105,80,82,92,97,76,78,88,93,76,84,102,102,79,84,94,98,79,76,85,90,72,84,99,104,85,80,99,100,81,76,91,96,74,1
75,91,93,68,79,88,93,68,75,84,90,68,78,88,93,73,82,92,93,73,78,88,93,73,80,89,90,72,80,85,90,68,72,85,94,72,1
67,70,86,64,67,77,86,60,71,81,86,68,74,84,85,73,70,84,93,65,70,84,85,65,76,89,94,72,72,85,86,68,72,85,90,68,1
78,96,92,74,74,87,88,70,66,79,80,66,79,88,90,72,79,88,93,72,71,84,86,68,78,88,89,69,78,88,89,73,78,88,93,73,1
72,85,86,68,72,89,90,76,76,85,94,76,76,91,96,74,76,91,91,70,76,83,87,70,71,79,85,67,71,68,77,62,67,72,74,58,1
92,115,120,94,88,106,111,87,84,94,102,76,84,95,96,78,80,91,96,78,76,87,96,74,84,91,96,75,79,95,100,79,84,95,100,79,1
76,94,102,76,76,94,102,76,76,89,94,76,80,95,100,78,80,91,100,78,80,91,100,74,79,95,96,75,79,95,100,75,75,95,100,79,1
71,91,100,81,76,95,108,88,80,95,104,85,75,95,100,79,71,91,100,83,71,95,104,87,70,100,104,85,70,91,104,85,63,91,100,81,1
76,89,98,76,80,89,94,79,80,89,98,79,80,103,96,81,84,95,100,78,84,95,100,78,84,99,100,79,84,95,104,79,79,95,96,79,1
80,94,94,76,80,94,94,72,80,89,94,72,76,95,91,74,80,91,96,70,76,91,91,70,75,91,96,75,79,87,96,71,75,87,93,71,1
79,91,93,71,79,91,96,71,75,91,93,71,74,87,88,74,78,87,96,70,78,91,88,70,75,88,90,72,79,88,93,68,79,95,93,72,1
90,104,108,85,86,109,104,81,86,104,112,85,92,108,110,94,92,108,110,90,83,108,114,86,93,120,119,97,89,115,114,87,85,111,114,87,1
71,84,86,72,75,84,97,72,75,70,101,94,74,88,89,73,74,84,89,73,74,84,97,76,72,89,90,76,76,85,94,76,72,89,94,76,1
76,89,94,76,72,94,90,72,72,89,94,76,76,87,100,74,76,87,91,74,76,87,91,67,75,87,96,71,75,91,96,71,75,87,93,67,1
67,73,86,72,71,77,90,72,71,81,90,75,70,79,85,73,74,84,89,76,74,84,97,76,76,89,98,83,72,85,94,79,72,85,98,79,1
68,83,87,70,76,91,100,81,76,99,104,81,67,72,77,62,75,87,96,79,79,99,100,79,59,67,66,55,63,67,66,55,63,67,73,59,1
89,111,114,87,93,111,110,87,93,111,114,90,84,106,111,83,84,98,102,83,84,106,111,83,84,99,104,81,84,99,108,85,84,107,113,85,1
80,103,96,81,84,95,100,78,84,95,100,78,84,99,100,79,84,95,104,79,79,95,96,79,82,96,104,78,78,96,104,78,82,96,100,81,1
64,73,86,72,68,81,90,68,72,94,86,72,68,83,87,70,76,91,100,81,76,99,104,81,67,72,77,62,75,87,96,79,79,99,100,79,1
84,99,104,85,80,99,100,81,76,91,96,74,84,95,100,79,84,95,100,75,79,87,93,75,82,96,100,78,82,96,104,78,82,91,96,78,1
92,107,118,88,88,103,104,85,84,99,104,81,84,99,109,79,79,95,100,79,84,103,109,79,86,104,104,85,86,104,104,81,86,100,108,85,1
71,81,90,72,71,81,82,75,71,84,90,72,67,84,93,76,67,84,89,73,70,84,89,76,64,81,86,72,68,81,86,68,72,85,86,68,1
71,84,90,68,63,81,82,64,63,81,79,64,78,92,93,73,67,88,89,69,67,84,85,62,76,94,94,72,76,94,94,68,68,85,82,65,1
75,91,97,79,79,95,101,79,75,88,97,79,70,84,85,69,78,88,93,76,74,79,89,73,64,73,78,57,68,81,78,68,72,81,90,76,1
80,99,104,81,84,95,96,78,80,91,96,78,84,95,96,75,84,91,96,75,79,95,100,79,82,96,96,81,82,96,100,78,82,91,96,78,1
76,85,90,68,76,89,86,68,80,85,86,68,71,87,87,70,76,87,91,70,76,87,87,70,71,87,89,67,75,83,89,67,75,87,89,67,1
76,83,87,67,68,83,79,67,68,83,83,70,75,87,93,75,71,79,85,67,63,75,81,67,74,96,104,89,70,87,92,78,70,79,84,70,1
74,87,92,70,74,87,88,70,78,87,84,70,79,91,90,68,79,88,93,68,79,91,93,72,78,88,97,73,82,88,97,73,78,92,97,73,1
71,84,90,72,71,84,86,72,75,84,97,72,70,84,89,76,74,88,89,73,74,84,89,73,72,85,86,68,72,89,90,76,76,85,94,76,1
71,79,81,62,71,79,85,62,67,75,85,62,70,83,92,66,70,83,88,70,70,83,84,66,75,91,97,75,75,88,93,72,67,81,86,64,1
75,83,89,67,75,87,89,67,75,87,89,67,70,83,84,70,74,83,84,66,74,83,88,66,63,73,72,57,67,73,79,60,71,81,86,64,1
83,99,105,83,83,103,105,83,87,99,105,83,74,92,93,76,82,102,105,83,82,97,105,83,64,81,82,65,76,94,102,79,84,98,102,83,1
79,95,96,79,75,87,93,79,71,75,85,71,74,87,92,78,74,91,100,81,78,96,96,81,75,91,97,79,79,91,97,83,79,91,97,79,1
78,91,96,74,78,96,100,74,82,100,104,81,75,84,93,75,79,91,101,79,83,103,105,83,78,88,97,76,85,102,105,83,85,102,101,83,1
78,87,88,70,78,87,88,70,78,87,92,74,75,91,97,72,79,88,97,72,79,88,93,72,78,88,97,69,78,92,97,73,78,92,93,73,1
87,99,105,79,79,99,101,83,79,95,101,75,85,102,105,83,82,97,105,80,82,92,97,76,84,102,98,83,84,102,102,79,84,94,98,79,1
78,91,96,78,78,91,100,74,82,91,104,81,83,95,97,75,79,95,97,79,79,99,105,83,85,97,101,80,85,97,110,80,82,102,110,83,1
79,95,96,79,79,99,96,79,84,99,96,79,82,91,104,81,82,96,104,81,82,100,100,78,79,99,105,83,83,103,105,83,83,103,105,83,1
67,75,105,90,74,88,105,83,74,92,101,80,64,73,102,94,76,89,106,87,76,89,98,79,68,75,108,96,71,87,108,88,71,91,100,81,1
71,87,87,70,71,87,91,70,76,83,91,67,75,87,93,71,75,87,93,67,79,91,93,71,78,87,92,74,74,87,96,74,74,87,88,74,1
80,91,100,74,80,95,104,74,76,91,104,74,75,95,100,79,75,91,96,75,75,91,96,71,78,91,96,74,74,87,92,70,74,87,88,70,1
82,96,96,78,78,91,96,74,78,87,92,70,79,99,101,83,79,95,101,75,75,91,97,72,82,97,105,80,82,92,97,76,78,88,93,76,1
71,77,90,72,71,81,90,75,71,84,93,75,74,84,89,76,74,84,97,76,74,88,97,76,72,85,94,79,72,85,98,79,68,89,94,83,1
80,91,96,81,71,87,91,74,76,87,87,74,79,91,93,75,79,91,96,75,84,95,100,79,78,91,96,78,78,91,96,78,78,91,100,74,1
46,32,108,122,52,43,92,92,66,67,80,59,59,63,90,75,67,70,86,64,67,77,86,60,74,88,85,73,74,84,85,73,70,84,93,65,1
76,95,100,78,76,91,100,74,76,87,100,74,79,87,93,71,79,87,93,67,75,87,96,71,78,87,84,70,74,87,88,66,74,87,92,70,1
74,88,93,73,74,84,97,69,82,84,89,73,80,89,94,72,76,85,86,68,76,85,90,68,76,91,91,70,71,87,91,70,71,87,87,70,1
76,85,90,72,76,85,90,72,76,85,90,76,71,87,91,74,76,87,87,74,76,87,91,78,79,91,96,75,84,95,100,79,79,95,96,79,1
79,91,96,75,75,79,89,75,59,64,77,71,82,91,96,81,82,91,100,78,74,83,92,74,75,91,97,79,79,95,101,79,75,88,97,79,1
74,87,88,66,74,87,88,70,78,91,92,74,71,84,93,72,75,88,90,68,75,88,93,68,70,88,89,69,74,84,89,69,74,84,85,65,1
82,92,101,80,82,88,89,73,78,92,93,80,80,89,94,76,76,89,98,76,80,89,94,79,80,99,100,81,80,103,96,81,84,95,100,78,1
75,87,96,75,79,91,96,79,79,91,96,75,70,83,84,66,74,91,96,70,82,91,96,81,67,81,82,64,67,84,82,68,75,91,97,79,1
82,92,97,76,78,88,93,76,78,88,97,76,84,94,98,79,76,85,90,72,76,94,94,76,80,99,100,81,76,91,96,74,76,91,96,74,1
47,37,106,116,53,49,98,94,60,66,94,79,64,68,91,78,68,83,87,70,71,83,91,70,63,64,93,75,71,83,85,67,67,79,85,67,1
67,75,82,69,67,75,85,65,70,84,89,76,68,73,78,61,64,73,74,65,72,81,86,72,68,83,79,67,68,83,83,70,68,79,83,67,1
79,91,93,75,79,95,96,75,84,95,100,79,74,79,84,66,82,87,96,78,82,96,100,78,67,77,82,64,71,88,93,72,79,99,101,79,1
90,113,122,92,90,109,112,89,82,100,100,81,92,112,114,90,87,103,105,83,79,88,93,72,89,106,110,83,82,97,101,80,78,88,97,73,1
76,91,100,74,76,87,100,74,76,87,91,74,79,87,93,67,75,87,96,71,75,91,96,71,74,87,88,66,74,87,92,70,78,87,88,66,1
63,71,85,73,70,84,89,73,74,88,85,73,76,94,98,76,76,98,98,76,76,94,98,76,80,99,104,78,76,95,96,78,71,87,96,74,1
84,107,108,88,84,103,108,85,84,99,108,85,84,103,104,83,84,103,104,83,88,99,104,83,82,96,108,81,82,100,104,81,82,100,104,81,1
78,92,93,73,70,84,85,62,67,79,85,65,76,94,94,72,76,89,90,68,72,81,82,61,76,87,91,67,76,91,96,74,76,87,96,70,1
83,91,97,79,83,91,101,79,79,95,93,75,82,92,101,80,78,88,93,76,78,92,93,76,84,94,98,76,76,85,90,72,76,85,90,72,1
